,id,atlas_id,name,acronym,parent_structure_id,depth,graph_order,structure_id_path,color_hex_triplet,color_hex_code,safe_name,beryl_id,cosmos_id
630,562,777,Bed nuclei of the stria terminalis anterior division rhomboid nucleus,BSTrh,359,8,630,/997/8/567/623/803/809/351/359/562/,B3C0DF,#B3C0DF,Bed nuclei of the stria terminalis anterior division rhomboid nucleus,351,623
631,529,773,Bed nuclei of the stria terminalis anterior division ventral nucleus,BSTv,359,8,631,/997/8/567/623/803/809/351/359/529/,B3C0DF,#B3C0DF,Bed nuclei of the stria terminalis anterior division ventral nucleus,351,623
632,367,45,Bed nuclei of the stria terminalis posterior division,BSTp,351,7,632,/997/8/567/623/803/809/351/367/,B3C0DF,#B3C0DF,Bed nuclei of the stria terminalis posterior division,351,623
633,569,778,Bed nuclei of the stria terminalis posterior division dorsal nucleus,BSTd,367,8,633,/997/8/567/623/803/809/351/367/569/,B3C0DF,#B3C0DF,Bed nuclei of the stria terminalis posterior division dorsal nucleus,351,623
634,578,779,Bed nuclei of the stria terminalis posterior division principal nucleus,BSTpr,367,8,634,/997/8/567/623/803/809/351/367/578/,B3C0DF,#B3C0DF,Bed nuclei of the stria terminalis posterior division principal nucleus,351,623
635,585,780,Bed nuclei of the stria terminalis posterior division interfascicular nucleus,BSTif,367,8,635,/997/8/567/623/803/809/351/367/585/,B3C0DF,#B3C0DF,Bed nuclei of the stria terminalis posterior division interfascicular nucleus,351,623
636,594,781,Bed nuclei of the stria terminalis posterior division transverse nucleus,BSTtr,367,8,636,/997/8/567/623/803/809/351/367/594/,B3C0DF,#B3C0DF,Bed nuclei of the stria terminalis posterior division transverse nucleus,351,623
637,602,782,Bed nuclei of the stria terminalis posterior division strial extension,BSTse,367,8,637,/997/8/567/623/803/809/351/367/602/,B3C0DF,#B3C0DF,Bed nuclei of the stria terminalis posterior division strial extension,351,623
638,287,35,Bed nucleus of the anterior commissure,BAC,809,6,638,/997/8/567/623/803/809/287/,B3C0DF,#B3C0DF,Bed nucleus of the anterior commissure,997,623
639,343,42,Brain stem,BS,8,2,639,/997/8/343/,FF7080,#FF7080,Brain stem,997,997
640,1129,140,Interbrain,IB,343,3,640,/997/8/343/1129/,FF7080,#FF7080,Interbrain,997,997
641,549,351,Thalamus,TH,1129,4,641,/997/8/343/1129/549/,FF7080,#FF7080,Thalamus,997,549
642,864,107,Thalamus sensory-motor cortex related,DORsm,549,5,642,/997/8/343/1129/549/864/,FF8084,#FF8084,Thalamus sensory-motor cortex related,997,549
643,637,362,Ventral group of the dorsal thalamus,VENT,864,6,643,/997/8/343/1129/549/864/637/,FF8084,#FF8084,Ventral group of the dorsal thalamus,997,549
644,629,361,Ventral anterior-lateral complex of the thalamus,VAL,637,7,644,/997/8/343/1129/549/864/637/629/,FF8084,#FF8084,Ventral anterior-lateral complex of the thalamus,629,549
645,685,368,Ventral medial nucleus of the thalamus,VM,637,7,645,/997/8/343/1129/549/864/637/685/,FF8084,#FF8084,Ventral medial nucleus of the thalamus,685,549
646,709,371,Ventral posterior complex of the thalamus,VP,637,7,646,/997/8/343/1129/549/864/637/709/,FF8084,#FF8084,Ventral posterior complex of the thalamus,997,549
647,718,372,Ventral posterolateral nucleus of the thalamus,VPL,709,8,647,/997/8/343/1129/549/864/637/709/718/,FF8084,#FF8084,Ventral posterolateral nucleus of the thalamus,718,549
648,725,373,Ventral posterolateral nucleus of the thalamus parvicellular part,VPLpc,709,8,648,/997/8/343/1129/549/864/637/709/725/,FF8084,#FF8084,Ventral posterolateral nucleus of the thalamus parvicellular part,725,549
649,733,374,Ventral posteromedial nucleus of the thalamus,VPM,709,8,649,/997/8/343/1129/549/864/637/709/733/,FF8084,#FF8084,Ventral posteromedial nucleus of the thalamus,733,549
650,741,375,Ventral posteromedial nucleus of the thalamus parvicellular part,VPMpc,709,8,650,/997/8/343/1129/549/864/637/709/741/,FF8084,#FF8084,Ventral posteromedial nucleus of the thalamus parvicellular part,741,549
651,563807435,-2,Posterior triangular thalamic nucleus,PoT,637,7,651,/997/8/343/1129/549/864/637/563807435/,FF8084,#FF8084,Posterior triangular thalamic nucleus,563807435,549
652,406,333,Subparafascicular nucleus,SPF,864,6,652,/997/8/343/1129/549/864/406/,FF8084,#FF8084,Subparafascicular nucleus,406,549
653,414,334,Subparafascicular nucleus magnocellular part,SPFm,406,7,653,/997/8/343/1129/549/864/406/414/,FF8084,#FF8084,Subparafascicular nucleus magnocellular part,406,549
654,422,335,Subparafascicular nucleus parvicellular part,SPFp,406,7,654,/997/8/343/1129/549/864/406/422/,FF8084,#FF8084,Subparafascicular nucleus parvicellular part,406,549
655,609,783,Subparafascicular area,SPA,864,6,655,/997/8/343/1129/549/864/609/,FF8084,#FF8084,Subparafascicular area,609,549
656,1044,271,Peripeduncular nucleus,PP,864,6,656,/997/8/343/1129/549/864/1044/,FF8084,#FF8084,Peripeduncular nucleus,1044,549
657,1008,125,Geniculate group dorsal thalamus,GENd,864,6,657,/997/8/343/1129/549/864/1008/,FF8084,#FF8084,Geniculate group dorsal thalamus,997,549
658,475,200,Medial geniculate complex,MG,1008,7,658,/997/8/343/1129/549/864/1008/475/,FF8084,#FF8084,Medial geniculate complex,475,549
659,1072,416,Medial geniculate complex dorsal part,MGd,475,8,659,/997/8/343/1129/549/864/1008/475/1072/,FF8084,#FF8084,Medial geniculate complex dorsal part,475,549
660,1079,417,Medial geniculate complex ventral part,MGv,475,8,660,/997/8/343/1129/549/864/1008/475/1079/,FF8084,#FF8084,Medial geniculate complex ventral part,475,549
661,1088,418,Medial geniculate complex medial part,MGm,475,8,661,/997/8/343/1129/549/864/1008/475/1088/,FF8084,#FF8084,Medial geniculate complex medial part,475,549
662,170,162,Dorsal part of the lateral geniculate complex,LGd,1008,7,662,/997/8/343/1129/549/864/1008/170/,FF8084,#FF8084,Dorsal part of the lateral geniculate complex,170,549
663,496345664,-2,Dorsal part of the lateral geniculate complex shell,LGd-sh,170,8,663,/997/8/343/1129/549/864/1008/170/496345664/,FF8084,#FF8084,Dorsal part of the lateral geniculate complex shell,170,549
664,496345668,-2,Dorsal part of the lateral geniculate complex core,LGd-co,170,8,664,/997/8/343/1129/549/864/1008/170/496345668/,FF8084,#FF8084,Dorsal part of the lateral geniculate complex core,170,549
665,496345672,-2,Dorsal part of the lateral geniculate complex ipsilateral zone,LGd-ip,170,8,665,/997/8/343/1129/549/864/1008/170/496345672/,FF8084,#FF8084,Dorsal part of the lateral geniculate complex ipsilateral zone,170,549
666,856,106,Thalamus polymodal association cortex related,DORpm,549,5,666,/997/8/343/1129/549/856/,FF909F,#FF909F,Thalamus polymodal association cortex related,997,549
667,138,158,Lateral group of the dorsal thalamus,LAT,856,6,667,/997/8/343/1129/549/856/138/,FF909F,#FF909F,Lateral group of the dorsal thalamus,997,549
668,218,168,Lateral posterior nucleus of the thalamus,LP,138,7,668,/997/8/343/1129/549/856/138/218/,FF909F,#FF909F,Lateral posterior nucleus of the thalamus,218,549
669,1020,268,Posterior complex of the thalamus,PO,138,7,669,/997/8/343/1129/549/856/138/1020/,FF909F,#FF909F,Posterior complex of the thalamus,1020,549
670,1029,269,Posterior limiting nucleus of the thalamus,POL,138,7,670,/997/8/343/1129/549/856/138/1029/,FF909F,#FF909F,Posterior limiting nucleus of the thalamus,1029,549
671,325,323,Suprageniculate nucleus,SGN,138,7,671,/997/8/343/1129/549/856/138/325/,FF909F,#FF909F,Suprageniculate nucleus,325,549
672,560581551,-2,Ethmoid nucleus of the thalamus,Eth,138,7,672,/997/8/343/1129/549/856/138/560581551/,FF909F,#FF909F,Ethmoid nucleus of the thalamus,560581551,549
673,560581555,-2,Retroethmoid nucleus,REth,138,7,673,/997/8/343/1129/549/856/138/560581555/,FF909F,#FF909F,Retroethmoid nucleus,997,549
674,239,29,Anterior group of the dorsal thalamus,ATN,856,6,674,/997/8/343/1129/549/856/239/,FF909F,#FF909F,Anterior group of the dorsal thalamus,997,549
675,255,31,Anteroventral nucleus of thalamus,AV,239,7,675,/997/8/343/1129/549/856/239/255/,FF909F,#FF909F,Anteroventral nucleus of thalamus,255,549
676,127,15,Anteromedial nucleus,AM,239,7,676,/997/8/343/1129/549/856/239/127/,FF909F,#FF909F,Anteromedial nucleus,127,549
677,1096,419,Anteromedial nucleus dorsal part,AMd,127,8,677,/997/8/343/1129/549/856/239/127/1096/,FF909F,#FF909F,Anteromedial nucleus dorsal part,127,549
678,1104,420,Anteromedial nucleus ventral part,AMv,127,8,678,/997/8/343/1129/549/856/239/127/1104/,FF909F,#FF909F,Anteromedial nucleus ventral part,127,549
679,64,7,Anterodorsal nucleus,AD,239,7,679,/997/8/343/1129/549/856/239/64/,FF909F,#FF909F,Anterodorsal nucleus,64,549
680,1120,139,Interanteromedial nucleus of the thalamus,IAM,239,7,680,/997/8/343/1129/549/856/239/1120/,FF909F,#FF909F,Interanteromedial nucleus of the thalamus,1120,549
681,1113,138,Interanterodorsal nucleus of the thalamus,IAD,239,7,681,/997/8/343/1129/549/856/239/1113/,FF909F,#FF909F,Interanterodorsal nucleus of the thalamus,1113,549
682,155,160,Lateral dorsal nucleus of thalamus,LD,239,7,682,/997/8/343/1129/549/856/239/155/,FF909F,#FF909F,Lateral dorsal nucleus of thalamus,155,549
683,444,196,Medial group of the dorsal thalamus,MED,856,6,683,/997/8/343/1129/549/856/444/,FF909F,#FF909F,Medial group of the dorsal thalamus,997,549
684,59,148,Intermediodorsal nucleus of the thalamus,IMD,444,7,684,/997/8/343/1129/549/856/444/59/,FF909F,#FF909F,Intermediodorsal nucleus of the thalamus,59,549
685,362,186,Mediodorsal nucleus of thalamus,MD,444,7,685,/997/8/343/1129/549/856/444/362/,FF909F,#FF909F,Mediodorsal nucleus of thalamus,362,549
686,617,784,Mediodorsal nucleus of the thalamus central part,MDc,362,8,686,/997/8/343/1129/549/856/444/362/617/,FF909F,#FF909F,Mediodorsal nucleus of the thalamus central part,362,549
687,626,785,Mediodorsal nucleus of the thalamus lateral part,MDl,362,8,687,/997/8/343/1129/549/856/444/362/626/,FF909F,#FF909F,Mediodorsal nucleus of the thalamus lateral part,362,549
688,636,786,Mediodorsal nucleus of the thalamus medial part,MDm,362,8,688,/997/8/343/1129/549/856/444/362/636/,FF909F,#FF909F,Mediodorsal nucleus of the thalamus medial part,362,549
689,366,328,Submedial nucleus of the thalamus,SMT,444,7,689,/997/8/343/1129/549/856/444/366/,FF909F,#FF909F,Submedial nucleus of the thalamus,366,549
690,1077,275,Perireunensis nucleus,PR,444,7,690,/997/8/343/1129/549/856/444/1077/,FF909F,#FF909F,Perireunensis nucleus,1077,549
691,571,212,Midline group of the dorsal thalamus,MTN,856,6,691,/997/8/343/1129/549/856/571/,FF909F,#FF909F,Midline group of the dorsal thalamus,997,549
692,149,301,Paraventricular nucleus of the thalamus,PVT,571,7,692,/997/8/343/1129/549/856/571/149/,FF909F,#FF909F,Paraventricular nucleus of the thalamus,149,549
693,15,284,Parataenial nucleus,PT,571,7,693,/997/8/343/1129/549/856/571/15/,FF909F,#FF909F,Parataenial nucleus,15,549
694,181,305,Nucleus of reuniens,RE,571,7,694,/997/8/343/1129/549/856/571/181/,FF909F,#FF909F,Nucleus of reuniens,181,549
695,560581559,-2,Xiphoid thalamic nucleus,Xi,571,7,695,/997/8/343/1129/549/856/571/560581559/,FF909F,#FF909F,Xiphoid thalamic nucleus,560581559,549
696,51,147,Intralaminar nuclei of the dorsal thalamus,ILM,856,6,696,/997/8/343/1129/549/856/51/,FF909F,#FF909F,Intralaminar nuclei of the dorsal thalamus,997,549
697,189,306,Rhomboid nucleus,RH,51,7,697,/997/8/343/1129/549/856/51/189/,FF909F,#FF909F,Rhomboid nucleus,189,549
698,599,74,Central medial nucleus of the thalamus,CM,51,7,698,/997/8/343/1129/549/856/51/599/,FF909F,#FF909F,Central medial nucleus of the thalamus,599,549
699,907,254,Paracentral nucleus,PCN,51,7,699,/997/8/343/1129/549/856/51/907/,FF909F,#FF909F,Paracentral nucleus,907,549
700,575,71,Central lateral nucleus of the thalamus,CL,51,7,700,/997/8/343/1129/549/856/51/575/,FF909F,#FF909F,Central lateral nucleus of the thalamus,575,549
701,930,257,Parafascicular nucleus,PF,51,7,701,/997/8/343/1129/549/856/51/930/,FF909F,#FF909F,Parafascicular nucleus,930,549
702,560581563,-2,Posterior intralaminar thalamic nucleus,PIL,51,7,702,/997/8/343/1129/549/856/51/560581563/,FF909F,#FF909F,Posterior intralaminar thalamic nucleus,560581563,549
703,262,315,Reticular nucleus of the thalamus,RT,856,6,703,/997/8/343/1129/549/856/262/,FF909F,#FF909F,Reticular nucleus of the thalamus,262,549
704,1014,126,Geniculate group ventral thalamus,GENv,856,6,704,/997/8/343/1129/549/856/1014/,FF909F,#FF909F,Geniculate group ventral thalamus,997,549
705,27,144,Intergeniculate leaflet of the lateral geniculate complex,IGL,1014,7,705,/997/8/343/1129/549/856/1014/27/,FF909F,#FF909F,Intergeniculate leaflet of the lateral geniculate complex,27,549
706,563807439,-2,Intermediate geniculate nucleus,IntG,1014,7,706,/997/8/343/1129/549/856/1014/563807439/,FF909F,#FF909F,Intermediate geniculate nucleus,563807439,549
707,178,163,Ventral part of the lateral geniculate complex,LGv,1014,7,707,/997/8/343/1129/549/856/1014/178/,FF909F,#FF909F,Ventral part of the lateral geniculate complex,178,549
708,300,461,Ventral part of the lateral geniculate complex lateral zone,LGvl,178,8,708,/997/8/343/1129/549/856/1014/178/300/,FF909F,#FF909F,Ventral part of the lateral geniculate complex lateral zone,178,549
709,316,463,Ventral part of the lateral geniculate complex medial zone,LGvm,178,8,709,/997/8/343/1129/549/856/1014/178/316/,FF909F,#FF909F,Ventral part of the lateral geniculate complex medial zone,178,549
710,321,464,Subgeniculate nucleus,SubG,1014,7,710,/997/8/343/1129/549/856/1014/321/,FF909F,#FF909F,Subgeniculate nucleus,321,549
711,958,119,Epithalamus,EPI,856,6,711,/997/8/343/1129/549/856/958/,FF909F,#FF909F,Epithalamus,997,549
712,483,201,Medial habenula,MH,958,7,712,/997/8/343/1129/549/856/958/483/,FF909F,#FF909F,Medial habenula,483,549
713,186,164,Lateral habenula,LH,958,7,713,/997/8/343/1129/549/856/958/186/,FF909F,#FF909F,Lateral habenula,186,549
714,953,260,Pineal body,PIN,958,7,714,/997/8/343/1129/549/856/958/953/,FF909F,#FF909F,Pineal body,997,549
715,1097,136,Hypothalamus,HY,1129,4,715,/997/8/343/1129/1097/,E64438,#E64438,Hypothalamus,997,1097
716,157,302,Periventricular zone,PVZ,1097,5,716,/997/8/343/1129/1097/157/,FF5D50,#FF5D50,Periventricular zone,997,1097
717,390,331,Supraoptic nucleus,SO,157,6,717,/997/8/343/1129/1097/157/390/,FF5D50,#FF5D50,Supraoptic nucleus,390,1097
718,332,465,Accessory supraoptic group,ASO,157,6,718,/997/8/343/1129/1097/157/332/,FF5D50,#FF5D50,Accessory supraoptic group,997,1097
719,432,902,Nucleus circularis,NC,332,7,719,/997/8/343/1129/1097/157/332/432/,FF5D50,#FF5D50,Nucleus circularis,997,1097
720,38,287,Paraventricular hypothalamic nucleus,PVH,157,6,720,/997/8/343/1129/1097/157/38/,FF5D50,#FF5D50,Paraventricular hypothalamic nucleus,38,1097
721,71,291,Paraventricular hypothalamic nucleus magnocellular division,PVHm,38,7,721,/997/8/343/1129/1097/157/38/71/,FF5D50,#FF5D50,Paraventricular hypothalamic nucleus magnocellular division,38,1097
722,47,288,Paraventricular hypothalamic nucleus magnocellular division anterior magnocellular part,PVHam,71,8,722,/997/8/343/1129/1097/157/38/71/47/,FF5D50,#FF5D50,Paraventricular hypothalamic nucleus magnocellular division anterior magnocellular part,38,1097
723,79,292,Paraventricular hypothalamic nucleus magnocellular division medial magnocellular part,PVHmm,71,8,723,/997/8/343/1129/1097/157/38/71/79/,FF5D50,#FF5D50,Paraventricular hypothalamic nucleus magnocellular division medial magnocellular part,38,1097
724,103,295,Paraventricular hypothalamic nucleus magnocellular division posterior magnocellular part,PVHpm,71,8,724,/997/8/343/1129/1097/157/38/71/103/,FF5D50,#FF5D50,Paraventricular hypothalamic nucleus magnocellular division posterior magnocellular part,38,1097
725,652,788,Paraventricular hypothalamic nucleus magnocellular division posterior magnocellular part lateral zone,PVHpml,103,9,725,/997/8/343/1129/1097/157/38/71/103/652/,FF5D50,#FF5D50,Paraventricular hypothalamic nucleus magnocellular division posterior magnocellular part lateral zone,38,1097
726,660,789,Paraventricular hypothalamic nucleus magnocellular division posterior magnocellular part medial zone,PVHpmm,103,9,726,/997/8/343/1129/1097/157/38/71/103/660/,FF5D50,#FF5D50,Paraventricular hypothalamic nucleus magnocellular division posterior magnocellular part medial zone,38,1097
727,94,294,Paraventricular hypothalamic nucleus parvicellular division,PVHp,38,7,727,/997/8/343/1129/1097/157/38/94/,FF5D50,#FF5D50,Paraventricular hypothalamic nucleus parvicellular division,38,1097
728,55,289,Paraventricular hypothalamic nucleus parvicellular division anterior parvicellular part,PVHap,94,8,728,/997/8/343/1129/1097/157/38/94/55/,FF5D50,#FF5D50,Paraventricular hypothalamic nucleus parvicellular division anterior parvicellular part,38,1097
729,87,293,Paraventricular hypothalamic nucleus parvicellular division medial parvicellular part dorsal zone,PVHmpd,94,8,729,/997/8/343/1129/1097/157/38/94/87/,FF5D50,#FF5D50,Paraventricular hypothalamic nucleus parvicellular division medial parvicellular part dorsal zone,38,1097
730,110,296,Paraventricular hypothalamic nucleus parvicellular division periventricular part,PVHpv,94,8,730,/997/8/343/1129/1097/157/38/94/110/,FF5D50,#FF5D50,Paraventricular hypothalamic nucleus parvicellular division periventricular part,38,1097
731,30,286,Periventricular hypothalamic nucleus anterior part,PVa,157,6,731,/997/8/343/1129/1097/157/30/,FF5D50,#FF5D50,Periventricular hypothalamic nucleus anterior part,30,1097
732,118,297,Periventricular hypothalamic nucleus intermediate part,PVi,157,6,732,/997/8/343/1129/1097/157/118/,FF5D50,#FF5D50,Periventricular hypothalamic nucleus intermediate part,118,1097
733,223,27,Arcuate hypothalamic nucleus,ARH,157,6,733,/997/8/343/1129/1097/157/223/,FF5D50,#FF5D50,Arcuate hypothalamic nucleus,223,1097
734,141,300,Periventricular region,PVR,1097,5,734,/997/8/343/1129/1097/141/,FF5547,#FF5547,Periventricular region,997,1097
735,72,8,Anterodorsal preoptic nucleus,ADP,141,6,735,/997/8/343/1129/1097/141/72/,FF5547,#FF5547,Anterodorsal preoptic nucleus,72,1097
736,80,9,Anterior hypothalamic area,AHA,141,6,736,/997/8/343/1129/1097/141/80/,FF5547,#FF5547,Anterior hypothalamic area,997,1097
737,263,32,Anteroventral preoptic nucleus,AVP,141,6,737,/997/8/343/1129/1097/141/263/,FF5547,#FF5547,Anteroventral preoptic nucleus,263,1097
738,272,33,Anteroventral periventricular nucleus,AVPV,141,6,738,/997/8/343/1129/1097/141/272/,FF5547,#FF5547,Anteroventral periventricular nucleus,272,1097
739,830,103,Dorsomedial nucleus of the hypothalamus,DMH,141,6,739,/997/8/343/1129/1097/141/830/,FF5547,#FF5547,Dorsomedial nucleus of the hypothalamus,830,1097
740,668,790,Dorsomedial nucleus of the hypothalamus anterior part,DMHa,830,7,740,/997/8/343/1129/1097/141/830/668/,FF5547,#FF5547,Dorsomedial nucleus of the hypothalamus anterior part,830,1097
741,676,791,Dorsomedial nucleus of the hypothalamus posterior part,DMHp,830,7,741,/997/8/343/1129/1097/141/830/676/,FF5547,#FF5547,Dorsomedial nucleus of the hypothalamus posterior part,830,1097
742,684,792,Dorsomedial nucleus of the hypothalamus ventral part,DMHv,830,7,742,/997/8/343/1129/1097/141/830/684/,FF5547,#FF5547,Dorsomedial nucleus of the hypothalamus ventral part,830,1097
743,452,197,Median preoptic nucleus,MEPO,141,6,743,/997/8/343/1129/1097/141/452/,FF5547,#FF5547,Median preoptic nucleus,452,1097
744,523,206,Medial preoptic area,MPO,141,6,744,/997/8/343/1129/1097/141/523/,FF5547,#FF5547,Medial preoptic area,523,1097
745,763,236,Vascular organ of the lamina terminalis,OV,141,6,745,/997/8/343/1129/1097/141/763/,FF5547,#FF5547,Vascular organ of the lamina terminalis,997,1097
746,914,255,Posterodorsal preoptic nucleus,PD,141,6,746,/997/8/343/1129/1097/141/914/,FF5547,#FF5547,Posterodorsal preoptic nucleus,997,1097
747,1109,279,Parastrial nucleus,PS,141,6,747,/997/8/343/1129/1097/141/1109/,FF5547,#FF5547,Parastrial nucleus,1109,1097
748,1124,281,Suprachiasmatic preoptic nucleus,PSCH,141,6,748,/997/8/343/1129/1097/141/1124/,FF5547,#FF5547,Suprachiasmatic preoptic nucleus,997,1097
749,126,298,Periventricular hypothalamic nucleus posterior part,PVp,141,6,749,/997/8/343/1129/1097/141/126/,FF5547,#FF5547,Periventricular hypothalamic nucleus posterior part,126,1097
750,133,299,Periventricular hypothalamic nucleus preoptic part,PVpo,141,6,750,/997/8/343/1129/1097/141/133/,FF5547,#FF5547,Periventricular hypothalamic nucleus preoptic part,133,1097
751,347,467,Subparaventricular zone,SBPV,141,6,751,/997/8/343/1129/1097/141/347/,FF5547,#FF5547,Subparaventricular zone,347,1097
752,286,318,Suprachiasmatic nucleus,SCH,141,6,752,/997/8/343/1129/1097/141/286/,FF5547,#FF5547,Suprachiasmatic nucleus,286,1097
753,338,466,Subfornical organ,SFO,141,6,753,/997/8/343/1129/1097/141/338/,FF5547,#FF5547,Subfornical organ,338,1097
754,576073699,-2,Ventromedial preoptic nucleus,VMPO,141,6,754,/997/8/343/1129/1097/141/576073699/,FF5547,#FF5547,Ventromedial preoptic nucleus,576073699,1097
755,689,793,Ventrolateral preoptic nucleus,VLPO,141,6,755,/997/8/343/1129/1097/141/689/,FF5547,#FF5547,Ventrolateral preoptic nucleus,689,1097
756,467,199,Hypothalamic medial zone,MEZ,1097,5,756,/997/8/343/1129/1097/467/,FF4C3E,#FF4C3E,Hypothalamic medial zone,997,1097
757,88,10,Anterior hypothalamic nucleus,AHN,467,6,757,/997/8/343/1129/1097/467/88/,FF4C3E,#FF4C3E,Anterior hypothalamic nucleus,88,1097
758,700,794,Anterior hypothalamic nucleus anterior part,AHNa,88,7,758,/997/8/343/1129/1097/467/88/700/,FF4C3E,#FF4C3E,Anterior hypothalamic nucleus anterior part,88,1097
759,708,795,Anterior hypothalamic nucleus central part,AHNc,88,7,759,/997/8/343/1129/1097/467/88/708/,FF4C3E,#FF4C3E,Anterior hypothalamic nucleus central part,88,1097
760,716,796,Anterior hypothalamic nucleus dorsal part,AHNd,88,7,760,/997/8/343/1129/1097/467/88/716/,FF4C3E,#FF4C3E,Anterior hypothalamic nucleus dorsal part,88,1097
761,724,797,Anterior hypothalamic nucleus posterior part,AHNp,88,7,761,/997/8/343/1129/1097/467/88/724/,FF4C3E,#FF4C3E,Anterior hypothalamic nucleus posterior part,88,1097
762,331,182,Mammillary body,MBO,467,6,762,/997/8/343/1129/1097/467/331/,FF4C3E,#FF4C3E,Mammillary body,997,1097
763,210,167,Lateral mammillary nucleus,LM,331,7,763,/997/8/343/1129/1097/467/331/210/,FF4C3E,#FF4C3E,Lateral mammillary nucleus,210,1097
764,491,202,Medial mammillary nucleus,MM,331,7,764,/997/8/343/1129/1097/467/331/491/,FF4C3E,#FF4C3E,Medial mammillary nucleus,491,1097
765,732,798,Medial mammillary nucleus median part,Mmme,491,8,765,/997/8/343/1129/1097/467/331/491/732/,FF4C3E,#FF4C3E,Medial mammillary nucleus median part,491,1097
766,606826647,-2,Medial mammillary nucleus lateral part,Mml,491,8,766,/997/8/343/1129/1097/467/331/491/606826647/,FF4C3E,#FF4C3E,Medial mammillary nucleus lateral part,491,1097
767,606826651,-2,Medial mammillary nucleus medial part,Mmm,491,8,767,/997/8/343/1129/1097/467/331/491/606826651/,FF4C3E,#FF4C3E,Medial mammillary nucleus medial part,491,1097
768,606826655,-2,Medial mammillary nucleus posterior part,Mmp,491,8,768,/997/8/343/1129/1097/467/331/491/606826655/,FF4C3E,#FF4C3E,Medial mammillary nucleus posterior part,491,1097
769,606826659,-2,Medial mammillary nucleus dorsal part,Mmd,491,8,769,/997/8/343/1129/1097/467/331/491/606826659/,FF4C3E,#FF4C3E,Medial mammillary nucleus dorsal part,491,1097
770,525,348,Supramammillary nucleus,SUM,331,7,770,/997/8/343/1129/1097/467/331/525/,FF4C3E,#FF4C3E,Supramammillary nucleus,525,1097
771,1110,421,Supramammillary nucleus lateral part,SUMl,525,8,771,/997/8/343/1129/1097/467/331/525/1110/,FF4C3E,#FF4C3E,Supramammillary nucleus lateral part,525,1097
772,1118,422,Supramammillary nucleus medial part,SUMm,525,8,772,/997/8/343/1129/1097/467/331/525/1118/,FF4C3E,#FF4C3E,Supramammillary nucleus medial part,525,1097
773,557,352,Tuberomammillary nucleus,TM,331,7,773,/997/8/343/1129/1097/467/331/557/,FF4C3E,#FF4C3E,Tuberomammillary nucleus,557,1097
774,1126,423,Tuberomammillary nucleus dorsal part,TMd,557,8,774,/997/8/343/1129/1097/467/331/557/1126/,FF4C3E,#FF4C3E,Tuberomammillary nucleus dorsal part,557,1097
775,1,424,Tuberomammillary nucleus ventral part,TMv,557,8,775,/997/8/343/1129/1097/467/331/557/1/,FF4C3E,#FF4C3E,Tuberomammillary nucleus ventral part,557,1097
776,515,205,Medial preoptic nucleus,MPN,467,6,776,/997/8/343/1129/1097/467/515/,FF4C3E,#FF4C3E,Medial preoptic nucleus,515,1097
777,740,799,Medial preoptic nucleus central part,MPNc,515,7,777,/997/8/343/1129/1097/467/515/740/,FF4C3E,#FF4C3E,Medial preoptic nucleus central part,515,1097
778,748,800,Medial preoptic nucleus lateral part,MPNl,515,7,778,/997/8/343/1129/1097/467/515/748/,FF4C3E,#FF4C3E,Medial preoptic nucleus lateral part,515,1097
779,756,801,Medial preoptic nucleus medial part,MPNm,515,7,779,/997/8/343/1129/1097/467/515/756/,FF4C3E,#FF4C3E,Medial preoptic nucleus medial part,515,1097
780,980,263,Dorsal premammillary nucleus,PMd,467,6,780,/997/8/343/1129/1097/467/980/,FF4C3E,#FF4C3E,Dorsal premammillary nucleus,980,1097
781,1004,266,Ventral premammillary nucleus,PMv,467,6,781,/997/8/343/1129/1097/467/1004/,FF4C3E,#FF4C3E,Ventral premammillary nucleus,1004,1097
782,63,290,Paraventricular hypothalamic nucleus descending division,PVHd,467,6,782,/997/8/343/1129/1097/467/63/,FF4C3E,#FF4C3E,Paraventricular hypothalamic nucleus descending division,63,1097
783,439,903,Paraventricular hypothalamic nucleus descending division dorsal parvicellular part,PVHdp,63,7,783,/997/8/343/1129/1097/467/63/439/,FF4C3E,#FF4C3E,Paraventricular hypothalamic nucleus descending division dorsal parvicellular part,63,1097
784,447,904,Paraventricular hypothalamic nucleus descending division forniceal part,PVHf,63,7,784,/997/8/343/1129/1097/467/63/447/,FF4C3E,#FF4C3E,Paraventricular hypothalamic nucleus descending division forniceal part,63,1097
785,455,905,Paraventricular hypothalamic nucleus descending division lateral parvicellular part,PVHlp,63,7,785,/997/8/343/1129/1097/467/63/455/,FF4C3E,#FF4C3E,Paraventricular hypothalamic nucleus descending division lateral parvicellular part,63,1097
786,464,906,Paraventricular hypothalamic nucleus descending division medial parvicellular part ventral zone,PVHmpv,63,7,786,/997/8/343/1129/1097/467/63/464/,FF4C3E,#FF4C3E,Paraventricular hypothalamic nucleus descending division medial parvicellular part ventral zone,63,1097
787,693,369,Ventromedial hypothalamic nucleus,VMH,467,6,787,/997/8/343/1129/1097/467/693/,FF4C3E,#FF4C3E,Ventromedial hypothalamic nucleus,693,1097
788,761,802,Ventromedial hypothalamic nucleus anterior part,VMHa,693,7,788,/997/8/343/1129/1097/467/693/761/,FF4C3E,#FF4C3E,Ventromedial hypothalamic nucleus anterior part,693,1097
